images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/mariposa9.png,0,0,0,7,9.548280042858096,None,space,3.2090446179936407,9.548280042858096,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/libro8.png,0,1,1,6,12.854493861326773,None,space,1.2853575503650063,12.854493861326773,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/sol7.png,0,2,2,5,14.242952899141528,None,space,1.7294356830570905,14.242952899141528,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/puerta5.png,0,3,3,4,16.102989035487553,None,space,1.4684213039363385,16.102989035487553,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/perro2.png,0,4,4,1,17.659048344077746,None,space,1.0616959629296616,17.659048344077746,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/arbol.png,0,5,5,2,18.871801645458618,None,space,0.8817482887861843,18.871801645458618,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/tijera10.png,0,6,6,8,19.846176878894767,None,space,0.7404930125812825,19.846176878894767,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/mano1.png,0,7,7,0,20.765060195266415,None,space,0.8537151761483983,20.765060195266415,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
images/cama4.png,0,8,8,3,21.7079694077147,None,space,0.7444631913931516,21.7079694077147,None,,001,2019_Jul_03_1205,MINT,3.1.0,60.00125841810537,
