44.3906 	EXP 	New trial (rep=0, index=23): OrderedDict([('images', 'images/yunque66.png')])
44.4643 	EXP 	image: autoDraw = False
44.4643 	EXP 	image: image = 'images/yunque66.png'
44.4643 	EXP 	image: autoDraw = True
44.8224 	DATA 	Keypress: space
44.8395 	EXP 	New trial (rep=0, index=24): OrderedDict([('images', 'images/gorro26.png')])
44.9179 	EXP 	image: autoDraw = False
44.9179 	EXP 	image: image = 'images/gorro26.png'
44.9179 	EXP 	image: autoDraw = True
45.3046 	DATA 	Keypress: space
45.3074 	EXP 	New trial (rep=0, index=25): OrderedDict([('images', 'images/nube37.png')])
45.3940 	EXP 	image: autoDraw = False
45.3940 	EXP 	image: image = 'images/nube37.png'
45.3940 	EXP 	image: autoDraw = True
45.7540 	DATA 	Keypress: space
45.7567 	EXP 	New trial (rep=0, index=26): OrderedDict([('images', 'images/mancuerna68.png')])
45.8489 	EXP 	image: autoDraw = False
45.8489 	EXP 	image: image = 'images/mancuerna68.png'
45.8489 	EXP 	image: autoDraw = True
46.1870 	DATA 	Keypress: space
46.1900 	EXP 	New trial (rep=0, index=27): OrderedDict([('images', 'images/llave11.png')])
46.2668 	EXP 	image: autoDraw = False
46.2668 	EXP 	image: image = 'images/llave11.png'
46.2668 	EXP 	image: autoDraw = True
49.7860 	DATA 	Keypress: left
49.7888 	EXP 	New trial (rep=0, index=28): OrderedDict([('images', 'images/jaula48.png')])
49.8698 	EXP 	image: autoDraw = False
49.8698 	EXP 	image: image = 'images/jaula48.png'
49.8698 	EXP 	image: autoDraw = True
51.3676 	DATA 	Keypress: left
51.3705 	EXP 	New trial (rep=0, index=29): OrderedDict([('images', 'images/torta22.png')])
51.4519 	EXP 	image: autoDraw = False
51.4519 	EXP 	image: image = 'images/torta22.png'
51.4519 	EXP 	image: autoDraw = True
52.0176 	DATA 	Keypress: left
52.0203 	EXP 	New trial (rep=0, index=30): OrderedDict([('images', 'images/caracol43.png')])
52.0916 	EXP 	image: autoDraw = False
52.0916 	EXP 	image: image = 'images/caracol43.png'
52.0916 	EXP 	image: autoDraw = True
52.9503 	DATA 	Keypress: space
52.9530 	EXP 	New trial (rep=0, index=31): OrderedDict([('images', 'images/tenedor25.png')])
53.0457 	EXP 	image: autoDraw = False
53.0457 	EXP 	image: image = 'images/tenedor25.png'
53.0457 	EXP 	image: autoDraw = True
53.4330 	DATA 	Keypress: space
53.4360 	EXP 	New trial (rep=0, index=32): OrderedDict([('images', 'images/caballo18.png')])
53.5307 	EXP 	image: autoDraw = False
53.5307 	EXP 	image: image = 'images/caballo18.png'
53.5307 	EXP 	image: autoDraw = True
53.8174 	DATA 	Keypress: space
53.8350 	EXP 	New trial (rep=0, index=33): OrderedDict([('images', 'images/candado45.png')])
53.9152 	EXP 	image: autoDraw = False
53.9152 	EXP 	image: image = 'images/candado45.png'
53.9152 	EXP 	image: autoDraw = True
54.2164 	DATA 	Keypress: space
54.2192 	EXP 	New trial (rep=0, index=34): OrderedDict([('images', 'images/balancin35.png')])
54.2996 	EXP 	image: autoDraw = False
54.2996 	EXP 	image: image = 'images/balancin35.png'
54.2996 	EXP 	image: autoDraw = True
54.5327 	DATA 	Keypress: space
